trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type
Villager_Summer_Mon-Sun_Out7,13:37:00,13:37:00,HyannisYouth,2,0,0
Villager_Summer_Mon-Sun_Out7,13:46:00,13:46:00,CCMall-FC,3,0,0
Villager_Summer_Mon-Sun_Out7,13:48:00,13:48:00,CapetownPl,4,0,0
Villager_Summer_Mon-Sun_Out7,13:52:00,13:52:00,SouthwindPl,5,0,0
Villager_Summer_Mon-Sun_Out7,13:57:00,13:57:00,FestivalMall,6,0,0
Villager_Summer_Mon-Sun_Out7,,,WilkensMed,7,2,3
Villager_Summer_Mon-Sun_Out7,14:01:00,14:01:00,SuperS&SHyannis,8,0,0
Villager_Summer_Mon-Sun_Out7,14:07:00,14:07:00,CCCC,9,0,0
Villager_Summer_Mon-Sun_Out7,14:15:00,14:15:00,BarnstableCourthouse,10,0,0
Villager_Summer_Mon-Sun_Out8,14:30:00,14:30:00,HTC,1,0,0
Villager_Summer_Mon-Sun_Out8,14:37:00,14:37:00,HyannisYouth,2,0,0
Villager_Summer_Mon-Sun_Out8,14:46:00,14:46:00,CCMall-FC,3,0,0
Villager_Summer_Mon-Sun_Out8,14:48:00,14:48:00,CapetownPl,4,0,0
Villager_Summer_Mon-Sun_Out8,14:52:00,14:52:00,SouthwindPl,5,0,0
Villager_Summer_Mon-Sun_Out8,14:57:00,14:57:00,FestivalMall,6,0,0
Villager_Summer_Mon-Sun_Out8,,,WilkensMed,7,2,3
Villager_Summer_Mon-Sun_Out8,15:01:00,15:01:00,SuperS&SHyannis,8,0,0
Villager_Summer_Mon-Sun_Out8,15:07:00,15:07:00,CCCC,9,0,0
Villager_Summer_Mon-Sun_Out8,15:15:00,15:15:00,BarnstableCourthouse,10,0,0
Villager_Summer_Mon-Sun_Out9,15:30:00,15:30:00,HTC,1,0,0
Villager_Summer_Mon-Sun_Out9,15:37:00,15:37:00,HyannisYouth,2,0,0
Villager_Summer_Mon-Sun_Out9,15:46:00,15:46:00,CCMall-FC,3,0,0
Villager_Summer_Mon-Sun_Out9,15:48:00,15:48:00,CapetownPl,4,0,0
Villager_Summer_Mon-Sun_Out9,15:52:00,15:52:00,SouthwindPl,5,0,0
Villager_Summer_Mon-Sun_Out9,15:57:00,15:57:00,FestivalMall,6,0,0
Villager_Summer_Mon-Sun_Out9,,,WilkensMed,7,2,3
Villager_Summer_Mon-Sun_Out9,16:01:00,16:01:00,SuperS&SHyannis,8,0,0
Villager_Summer_Mon-Sun_Out9,16:07:00,16:07:00,CCCC,9,0,0
Villager_Summer_Mon-Sun_Out9,16:15:00,16:15:00,BarnstableCourthouse,10,0,0
Villager_Summer_Mon-Sun_Out10,16:30:00,16:30:00,HTC,1,0,0
Villager_Summer_Mon-Sun_Out10,16:37:00,16:37:00,HyannisYouth,2,0,0
Villager_Summer_Mon-Sun_Out10,16:46:00,16:46:00,CCMall-FC,3,0,0
Villager_Summer_Mon-Sun_Out10,16:48:00,16:48:00,CapetownPl,4,0,0
Villager_Summer_Mon-Sun_Out10,16:52:00,16:52:00,SouthwindPl,5,0,0
Villager_Summer_Mon-Sun_Out10,16:57:00,16:57:00,FestivalMall,6,0,0
Villager_Summer_Mon-Sun_Out10,,,WilkensMed,7,2,3
Villager_Summer_Mon-Sun_Out10,17:01:00,17:01:00,SuperS&SHyannis,8,0,0
Villager_Summer_Mon-Sun_Out10,17:07:00,17:07:00,CCCC,9,0,0
Villager_Summer_Mon-Sun_Out10,17:15:00,17:15:00,BarnstableCourthouse,10,0,0
Villager_Summer_Mon-Sun_Out11,17:30:00,17:30:00,HTC,1,0,0
Villager_Summer_Mon-Sun_Out11,17:37:00,17:37:00,HyannisYouth,2,0,0
Villager_Summer_Mon-Sun_Out11,17:46:00,17:46:00,CCMall-FC,3,0,0
Villager_Summer_Mon-Sun_Out11,17:48:00,17:48:00,CapetownPl,4,0,0
Villager_Summer_Mon-Sun_Out11,17:52:00,17:52:00,SouthwindPl,5,0,0
Villager_Summer_Mon-Sun_Out11,17:57:00,17:57:00,FestivalMall,6,0,0
Villager_Summer_Mon-Sun_Out11,,,WilkensMed,7,2,3
Villager_Summer_Mon-Sun_Out11,18:01:00,18:01:00,SuperS&SHyannis,8,0,0
Villager_Summer_Mon-Sun_Out11,18:07:00,18:07:00,CCCC,9,0,0
Villager_Summer_Mon-Sun_Out11,18:15:00,18:15:00,BarnstableCourthouse,10,0,0
Villager_Summer_Mon-Sun_Out12,18:30:00,18:30:00,HTC,1,0,0
Villager_Summer_Mon-Sun_Out12,18:37:00,18:37:00,HyannisYouth,2,0,0
Villager_Summer_Mon-Sun_Out12,18:46:00,18:46:00,CCMall-FC,3,0,0
Villager_Summer_Mon-Sun_Out12,18:48:00,18:48:00,CapetownPl,4,0,0
Villager_Summer_Mon-Sun_Out12,18:52:00,18:52:00,SouthwindPl,5,0,0
Villager_Summer_Mon-Sun_Out12,18:57:00,18:57:00,FestivalMall,6,0,0
Villager_Summer_Mon-Sun_Out12,,,WilkensMed,7,2,3
Villager_Summer_Mon-Sun_Out12,19:01:00,19:01:00,SuperS&SHyannis,8,0,0
Villager_Summer_Mon-Sun_Out13,19:30:00,19:30:00,HTC,1,0,0
Villager_Summer_Mon-Sun_Out13,19:37:00,19:37:00,HyannisYouth,2,0,0
Villager_Summer_Mon-Sun_Out13,19:46:00,19:46:00,CCMall-FC,3,0,0
Villager_Summer_Mon-Sun_Out13,19:48:00,19:48:00,CapetownPl,4,0,0
Villager_Summer_Mon-Sun_Out13,19:52:00,19:52:00,SouthwindPl,5,0,0
Villager_Summer_Mon-Sun_Out13,19:57:00,19:57:00,FestivalMall,6,0,0
Villager_Summer_Mon-Sun_Out13,,,WilkensMed,7,2,3
Villager_Summer_Mon-Sun_Out13,20:01:00,20:01:00,SuperS&SHyannis,8,0,0
Villager_Summer_Mon-Fri_Out14,20:15:00,20:15:00,HTC,1,0,0
Villager_Summer_Mon-Fri_Out14,20:22:00,20:22:00,HyannisYouth,2,0,0
Villager_Summer_Mon-Fri_Out14,20:31:00,20:31:00,CCMall-FC,3,0,0
Villager_Summer_Mon-Fri_Out14,20:33:00,20:33:00,CapetownPl,4,0,0
Villager_Summer_Mon-Fri_Out14,20:37:00,20:37:00,SouthwindPl,5,0,0
Villager_Summer_Mon-Fri_Out14,20:41:00,20:41:00,FestivalMall,6,0,0
Villager_Summer_Mon-Fri_Out14,,,WilkensMed,7,2,3
Villager_Summer_Mon-Fri_Out14,20:44:00,20:44:00,SuperS&SHyannis,8,0,0
Villager_Summer_Mon-Fri_In1,8:30:00,8:30:00,BarnstableCourthouse,2,0,0
Villager_Summer_Mon-Fri_In1,8:38:00,8:38:00,CCCC,3,0,0
Villager_Summer_Mon-Fri_In1,8:41:00,8:41:00,CapeCodder,4,0,0
Villager_Summer_Mon-Fri_In1,8:43:00,8:43:00,SuperS&SHyannis,5,0,0
Villager_Summer_Mon-Fri_In1,,,WilkensMed,6,2,3
Villager_Summer_Mon-Fri_In1,8:47:00,8:47:00,FestivalMall,7,0,0
Villager_Summer_Mon-Fri_In1,8:51:00,8:51:00,SouthwindPl,8,0,0
Villager_Summer_Mon-Fri_In1,8:56:00,8:56:00,CCMall-FC,9,0,0
Villager_Summer_Mon-Fri_In1,8:59:00,8:59:00,CapetownPl,10,0,0
Villager_Summer_Mon-Fri_In1,9:08:00,9:08:00,HyannisYouth,11,0,0
Villager_Summer_Mon-Fri_In1,9:15:00,9:15:00,HTC,12,0,0
Villager_Summer_Mon-Sun_In2,9:30:00,9:30:00,BarnstableCourthouse,2,0,0
Villager_Summer_Mon-Sun_In2,9:38:00,9:38:00,CCCC,3,0,0
Villager_Summer_Mon-Sun_In2,9:41:00,9:41:00,CapeCodder,4,0,0
Villager_Summer_Mon-Sun_In2,9:43:00,9:43:00,SuperS&SHyannis,5,0,0
Villager_Summer_Mon-Sun_In2,,,WilkensMed,6,2,3
Villager_Summer_Mon-Sun_In2,9:47:00,9:47:00,FestivalMall,7,0,0
Villager_Summer_Mon-Sun_In2,9:51:00,9:51:00,SouthwindPl,8,0,0
Villager_Summer_Mon-Sun_In2,9:56:00,9:56:00,CCMall-FC,9,0,0
Villager_Summer_Mon-Sun_In2,9:59:00,9:59:00,CapetownPl,10,0,0
Villager_Summer_Mon-Sun_In2,10:08:00,10:08:00,HyannisYouth,11,0,0
Villager_Summer_Mon-Sun_In2,10:15:00,10:15:00,HTC,12,0,0
Villager_Summer_Mon-Sun_In3,10:30:00,10:30:00,BarnstableCourthouse,2,0,0
Villager_Summer_Mon-Sun_In3,10:38:00,10:38:00,CCCC,3,0,0
Villager_Summer_Mon-Sun_In3,10:41:00,10:41:00,CapeCodder,4,0,0
Villager_Summer_Mon-Sun_In3,10:43:00,10:43:00,SuperS&SHyannis,5,0,0
Villager_Summer_Mon-Sun_In3,,,WilkensMed,6,2,3
Villager_Summer_Mon-Sun_In3,10:47:00,10:47:00,FestivalMall,7,0,0
Villager_Summer_Mon-Sun_In3,10:51:00,10:51:00,SouthwindPl,8,0,0
Villager_Summer_Mon-Sun_In3,10:56:00,10:56:00,CCMall-FC,9,0,0
Villager_Summer_Mon-Sun_In3,10:59:00,10:59:00,CapetownPl,10,0,0
Villager_Summer_Mon-Sun_In3,11:08:00,11:08:00,HyannisYouth,11,0,0
Villager_Summer_Mon-Sun_In3,11:15:00,11:15:00,HTC,12,0,0
Villager_Summer_Mon-Sun_In4,11:30:00,11:30:00,BarnstableCourthouse,2,0,0
Villager_Summer_Mon-Sun_In4,11:38:00,11:38:00,CCCC,3,0,0
Villager_Summer_Mon-Sun_In4,11:41:00,11:41:00,CapeCodder,4,0,0
Villager_Summer_Mon-Sun_In4,11:43:00,11:43:00,SuperS&SHyannis,5,0,0
Villager_Summer_Mon-Sun_In4,,,WilkensMed,6,2,3
Villager_Summer_Mon-Sun_In4,11:47:00,11:47:00,FestivalMall,7,0,0
Villager_Summer_Mon-Sun_In4,11:51:00,11:51:00,SouthwindPl,8,0,0
Villager_Summer_Mon-Sun_In4,11:56:00,11:56:00,CCMall-FC,9,0,0
Villager_Summer_Mon-Sun_In4,11:59:00,11:59:00,CapetownPl,10,0,0
Villager_Summer_Mon-Sun_In4,12:08:00,12:08:00,HyannisYouth,11,0,0
Villager_Summer_Mon-Sun_In4,12:15:00,12:15:00,HTC,12,0,0
Villager_Summer_Mon-Sun_In5,12:30:00,12:30:00,BarnstableCourthouse,2,0,0
Villager_Summer_Mon-Sun_In5,12:38:00,12:38:00,CCCC,3,0,0
Villager_Summer_Mon-Sun_In5,12:41:00,12:41:00,CapeCodder,4,0,0
Villager_Summer_Mon-Sun_In5,12:43:00,12:43:00,SuperS&SHyannis,5,0,0
Villager_Summer_Mon-Sun_In5,,,WilkensMed,6,2,3
Villager_Summer_Mon-Sun_In5,12:47:00,12:47:00,FestivalMall,7,0,0
Villager_Summer_Mon-Sun_In5,12:51:00,12:51:00,SouthwindPl,8,0,0
Villager_Summer_Mon-Sun_In5,12:56:00,12:56:00,CCMall-FC,9,0,0
Villager_Summer_Mon-Sun_In5,12:59:00,12:59:00,CapetownPl,10,0,0
Villager_Summer_Mon-Sun_In5,13:08:00,13:08:00,HyannisYouth,11,0,0
Villager_Summer_Mon-Sun_In5,13:15:00,13:15:00,HTC,12,0,0
Villager_Summer_Mon-Sun_In6,13:30:00,13:30:00,BarnstableCourthouse,2,0,0
Villager_Summer_Mon-Sun_In6,13:38:00,13:38:00,CCCC,3,0,0
Villager_Summer_Mon-Sun_In6,13:41:00,13:41:00,CapeCodder,4,0,0
Villager_Summer_Mon-Sun_In6,13:43:00,13:43:00,SuperS&SHyannis,5,0,0
Villager_Summer_Mon-Sun_In6,,,WilkensMed,6,2,3
Villager_Summer_Mon-Sun_In6,13:47:00,13:47:00,FestivalMall,7,0,0
Villager_Summer_Mon-Sun_In6,13:51:00,13:51:00,SouthwindPl,8,0,0
Villager_Summer_Mon-Sun_In6,13:56:00,13:56:00,CCMall-FC,9,0,0
Villager_Summer_Mon-Sun_In6,13:59:00,13:59:00,CapetownPl,10,0,0
Villager_Summer_Mon-Sun_In6,14:08:00,14:08:00,HyannisYouth,11,0,0
Villager_Summer_Mon-Sun_In6,14:15:00,14:15:00,HTC,12,0,0
Villager_Summer_Mon-Sun_In7,14:30:00,14:30:00,BarnstableCourthouse,2,0,0
Villager_Summer_Mon-Sun_In7,14:38:00,14:38:00,CCCC,3,0,0
Villager_Summer_Mon-Sun_In7,14:41:00,14:41:00,CapeCodder,4,0,0
Villager_Summer_Mon-Sun_In7,14:43:00,14:43:00,SuperS&SHyannis,5,0,0
Villager_Summer_Mon-Sun_In7,,,WilkensMed,6,2,3
Villager_Summer_Mon-Sun_In7,14:47:00,14:47:00,FestivalMall,7,0,0
Villager_Summer_Mon-Sun_In7,14:51:00,14:51:00,SouthwindPl,8,0,0
Villager_Summer_Mon-Sun_In7,14:56:00,14:56:00,CCMall-FC,9,0,0
Villager_Summer_Mon-Sun_In7,14:59:00,14:59:00,CapetownPl,10,0,0
Villager_Summer_Mon-Sun_In7,15:08:00,15:08:00,HyannisYouth,11,0,0
Villager_Summer_Mon-Sun_In7,15:15:00,15:15:00,HTC,12,0,0
Villager_Summer_Mon-Sun_In8,15:30:00,15:30:00,BarnstableCourthouse,2,0,0
Villager_Summer_Mon-Sun_In8,15:38:00,15:38:00,CCCC,3,0,0
Villager_Summer_Mon-Sun_In8,15:41:00,15:41:00,CapeCodder,4,0,0
Villager_Summer_Mon-Sun_In8,15:43:00,15:43:00,SuperS&SHyannis,5,0,0
Villager_Summer_Mon-Sun_In8,,,WilkensMed,6,2,3
Villager_Summer_Mon-Sun_In8,15:47:00,15:47:00,FestivalMall,7,0,0
Villager_Summer_Mon-Sun_In8,15:51:00,15:51:00,SouthwindPl,8,0,0
Villager_Summer_Mon-Sun_In8,15:56:00,15:56:00,CCMall-FC,9,0,0
Villager_Summer_Mon-Sun_In8,15:59:00,15:59:00,CapetownPl,10,0,0
Villager_Summer_Mon-Sun_In8,16:08:00,16:08:00,HyannisYouth,11,0,0
Villager_Summer_Mon-Sun_In8,16:15:00,16:15:00,HTC,12,0,0
Villager_Summer_Mon-Sun_In9,16:30:00,16:30:00,BarnstableCourthouse,2,0,0
Villager_Summer_Mon-Sun_In9,16:38:00,16:38:00,CCCC,3,0,0
Villager_Summer_Mon-Sun_In9,16:41:00,16:41:00,CapeCodder,4,0,0
Villager_Summer_Mon-Sun_In9,16:43:00,16:43:00,SuperS&SHyannis,5,0,0
Villager_Summer_Mon-Sun_In9,,,WilkensMed,6,2,3
Villager_Summer_Mon-Sun_In9,16:47:00,16:47:00,FestivalMall,7,0,0
Villager_Summer_Mon-Sun_In9,16:51:00,16:51:00,SouthwindPl,8,0,0
Villager_Summer_Mon-Sun_In9,16:56:00,16:56:00,CCMall-FC,9,0,0
Villager_Summer_Mon-Sun_In9,16:59:00,16:59:00,CapetownPl,10,0,0
Villager_Summer_Mon-Sun_In9,17:08:00,17:08:00,HyannisYouth,11,0,0
Villager_Summer_Mon-Sun_In9,17:15:00,17:15:00,HTC,12,0,0
Villager_Summer_Mon-Sun_In10,17:30:00,17:30:00,BarnstableCourthouse,2,0,0
Villager_Summer_Mon-Sun_In10,17:38:00,17:38:00,CCCC,3,0,0
Villager_Summer_Mon-Sun_In10,17:41:00,17:41:00,CapeCodder,4,0,0
Villager_Summer_Mon-Sun_In10,17:43:00,17:43:00,SuperS&SHyannis,5,0,0
Villager_Summer_Mon-Sun_In10,,,WilkensMed,6,2,3
Villager_Summer_Mon-Sun_In10,17:47:00,17:47:00,FestivalMall,7,0,0
Villager_Summer_Mon-Sun_In10,17:51:00,17:51:00,SouthwindPl,8,0,0
Villager_Summer_Mon-Sun_In10,17:56:00,17:56:00,CCMall-FC,9,0,0
Villager_Summer_Mon-Sun_In10,17:59:00,17:59:00,CapetownPl,10,0,0
Villager_Summer_Mon-Sun_In10,18:08:00,18:08:00,HyannisYouth,11,0,0
Villager_Summer_Mon-Sun_In10,18:15:00,18:15:00,HTC,12,0,0
Villager_Summer_Mon-Sun_In11,18:30:00,18:30:00,BarnstableCourthouse,2,0,0
Villager_Summer_Mon-Sun_In11,18:38:00,18:38:00,CCCC,3,0,0
Villager_Summer_Mon-Sun_In11,18:41:00,18:41:00,CapeCodder,4,0,0
Villager_Summer_Mon-Sun_In11,18:43:00,18:43:00,SuperS&SHyannis,5,0,0
Villager_Summer_Mon-Sun_In11,,,WilkensMed,6,2,3
Villager_Summer_Mon-Sun_In11,18:47:00,18:47:00,FestivalMall,7,0,0
Villager_Summer_Mon-Sun_In11,18:51:00,18:51:00,SouthwindPl,8,0,0
Villager_Summer_Mon-Sun_In11,18:56:00,18:56:00,CCMall-FC,9,0,0
Villager_Summer_Mon-Sun_In11,18:59:00,18:59:00,CapetownPl,10,0,0
Villager_Summer_Mon-Sun_In11,19:08:00,19:08:00,HyannisYouth,11,0,0
Villager_Summer_Mon-Sun_In11,19:15:00,19:15:00,HTC,12,0,0
WHOOSH_Summer_Sun-Thu_Out,9:45:00,9:45:00,FalmouthMall,1,0,0
WHOOSH_Summer_Sun-Thu_Out,,,ColonialPl,2,0,0
WHOOSH_Summer_Sun-Thu_Out,,,FalmouthLib,3,0,0
WHOOSH_Summer_Sun-Thu_Out,,,FalmouthChamber,4,0,0
WHOOSH_Summer_Sun-Thu_Out,9:55:00,9:55:00,FalmouthBusDepot,5,0,0
WHOOSH_Summer_Sun-Thu_Out,,,FalmouthBikePath,6,0,0
WHOOSH_Summer_Sun-Thu_Out,,,OysterPondFalmouth,7,0,0
WHOOSH_Summer_Sun-Thu_Out,,,OceanInstitution,8,0,0
WHOOSH_Summer_Sun-Thu_Out,,,WaterWoodsHole,9,0,0
WHOOSH_Summer_Sun-Thu_Out,10:10:00,10:10:00,WoodsHoleDocks,10,0,0
WHOOSH_Summer_Sun-Thu_In,10:10:00,10:10:00,WoodsHoleDocks,1,0,0
WHOOSH_Summer_Sun-Thu_In,,,WaterWoodsHole,2,0,0
WHOOSH_Summer_Sun-Thu_In,,,OceanInstitution,3,0,0
WHOOSH_Summer_Sun-Thu_In,,,OysterPondFalmouth,4,0,0
WHOOSH_Summer_Sun-Thu_In,,,FalmouthBikePath,5,0,0
WHOOSH_Summer_Sun-Thu_In,10:25:00,10:25:00,FalmouthBusDepot,6,0,0
WHOOSH_Summer_Sun-Thu_In,,,FalmouthChamber,7,0,0
WHOOSH_Summer_Sun-Thu_In,,,FalmouthLib,8,0,0
WHOOSH_Summer_Sun-Thu_In,,,ColonialPl,9,0,0
WHOOSH_Summer_Sun-Thu_In,,,FalmouthPl,10,0,0
WHOOSH_Summer_Sun-Thu_In,10:35:00,10:35:00,FalmouthMall,14,0,0
WHOOSH_Summer_Fri-Sat_Out,9:45:00,9:45:00,FalmouthMall,1,0,0
WHOOSH_Summer_Fri-Sat_Out,,,ColonialPl,2,0,0
WHOOSH_Summer_Fri-Sat_Out,,,FalmouthLib,3,0,0
WHOOSH_Summer_Fri-Sat_Out,,,FalmouthChamber,4,0,0
WHOOSH_Summer_Fri-Sat_Out,9:55:00,9:55:00,FalmouthBusDepot,5,0,0
WHOOSH_Summer_Fri-Sat_Out,,,FalmouthBikePath,6,0,0
WHOOSH_Summer_Fri-Sat_Out,,,OysterPondFalmouth,7,0,0
WHOOSH_Summer_Fri-Sat_Out,,,OceanInstitution,8,0,0
WHOOSH_Summer_Fri-Sat_Out,,,WaterWoodsHole,9,0,0
WHOOSH_Summer_Fri-Sat_Out,10:10:00,10:10:00,WoodsHoleDocks,10,0,0
WHOOSH_Summer_Fri-Sat_In,10:10:00,10:10:00,WoodsHoleDocks,1,0,0
WHOOSH_Summer_Fri-Sat_In,,,WaterWoodsHole,2,0,0
WHOOSH_Summer_Fri-Sat_In,,,OceanInstitution,3,0,0
WHOOSH_Summer_Fri-Sat_In,,,OysterPondFalmouth,4,0,0
WHOOSH_Summer_Fri-Sat_In,,,FalmouthBikePath,5,0,0
WHOOSH_Summer_Fri-Sat_In,10:25:00,10:25:00,FalmouthBusDepot,6,0,0
WHOOSH_Summer_Fri-Sat_In,,,FalmouthChamber,7,0,0
WHOOSH_Summer_Fri-Sat_In,,,FalmouthLib,8,0,0
WHOOSH_Summer_Fri-Sat_In,,,ColonialPl,9,0,0
WHOOSH_Summer_Fri-Sat_In,,,FalmouthPl,10,0,0
WHOOSH_Summer_Fri-Sat_In,10:35:00,10:35:00,FalmouthMall,14,0,0
Hyannis_Summer,11:00:00,11:00:00,HTC,1,0,0
Hyannis_Summer,,,JFK,2,0,0
Hyannis_Summer,,,BassettHyannis,3,0,0
Hyannis_Summer,,,Hy-LineDocks,4,0,0
Hyannis_Summer,,,HyannisDocks,5,0,0
Hyannis_Summer,11:30:00,11:30:00,HTC,6,0,0
Ptown_NTruro_Summer_Mon-Sun,07:00:00,07:00:00,MacMillanPier,1,0,0
Ptown_NTruro_Summer_Mon-Sun,,,DutrasMrkt,2,0,0
Ptown_NTruro_Summer_Mon-Sun,,,PayometTent,3,0,0
Ptown_NTruro_Summer_Mon-Sun,07:30:00,07:30:00,HortonsCamping,4,0,0
Ptown_NTruro_Summer_Mon-Sun,,,HighlandLight,5,0,0
Ptown_NTruro_Summer_Mon-Sun,,,NTruroCamp,6,0,0
Ptown_NTruro_Summer_Mon-Sun,,,HighlandNTruro,7,0,0
Ptown_NTruro_Summer_Mon-Sun,,,DutrasMrkt,8,0,0
Ptown_NTruro_Summer_Mon-Sun,,,OuterCapeHealthMaushopSenior,9,2,3
Ptown_NTruro_Summer_Mon-Sun,08:00:00,08:00:00,MacMillanPier,10,0,0
Ptown_Summer_Mon-Sun,09:00:00,09:00:00,MacMillanPier,1,0,0
Ptown_Summer_Mon-Sun,,,PilgrimsPark,2,0,0
Ptown_Summer_Mon-Sun,,,HerringCove,3,0,0
Ptown_Summer_Mon-Sun,,,RacePoint,4,0,0
Ptown_Summer_Mon-Sun,,,PtownAirport,5,0,0
Ptown_Summer_Mon-Sun,,,ProvinceLandsVC,6,0,0
Ptown_Summer_Mon-Sun,,,BeechForest,7,0,0
Ptown_Summer_Mon-Sun,09:30:00,09:30:00,MacMillanPier,8,0,0
Ptown_Summer_Mon-Sun_Eve,20:00:00,20:00:00,MacMillanPier,1,0,0
Ptown_Summer_Mon-Sun_Eve,,,PilgrimsPark,2,0,0
Ptown_Summer_Mon-Sun_Eve,,,HerringCove,3,2,3
Ptown_Summer_Mon-Sun_Eve,,,RacePoint,4,2,3
Ptown_Summer_Mon-Sun_Eve,,,PtownAirport,5,0,0
Ptown_Summer_Mon-Sun_Eve,,,ProvinceLandsVC,6,0,0
Ptown_Summer_Mon-Sun_Eve,,,BeechForest,7,2,3
Ptown_Summer_Mon-Sun_Eve,20:30:00,20:30:00,MacMillanPier,8,0,0
CapeFLYER_Sat-Sun_Out,18:00:00,18:00:00,FalmouthMall,1,0,0
CapeFLYER_Sat-Sun_Out,18:04:00,18:04:00,IslandQueen,2,0,0
CapeFLYER_Sat-Sun_Out,18:11:00,18:11:00,FalmouthBusDepot,3,0,0
CapeFLYER_Sat-Sun_Out,,,SeaCrestHotel,4,2,3
CapeFLYER_Sat-Sun_Out,18:26:00,18:26:00,151&28A,5,0,0
CapeFLYER_Sat-Sun_Out,18:29:00,18:29:00,CataumetMotel,6,0,0
CapeFLYER_Sat-Sun_Out,18:39:00,18:39:00,CountyBeach,7,0,0
CapeFLYER_Sat-Sun_Out,18:45:00,18:45:00,CapeSideConvenience,8,0,0
CapeFLYER_Sat-Sun_Out,18:52:00,18:52:00,BuzzardsBayTrain,9,0,0
CapeFLYER_Fri_In,18:55:00,18:55:00,BuzzardsBayTrain,1,0,0
CapeFLYER_Fri_In,19:03:00,19:03:00,CapeSideConvenience,2,0,0
CapeFLYER_Fri_In,19:08:00,19:08:00,CountyBeach,3,0,0
CapeFLYER_Fri_In,19:18:00,19:18:00,CataumetMotel,4,0,0
CapeFLYER_Fri_In,19:22:00,19:22:00,151&28A,5,0,0
CapeFLYER_Fri_In,19:25:00,19:25:00,SeaCrestHotel,6,0,0
CapeFLYER_Fri_In,19:37:00,19:37:00,FalmouthBusDepot,7,0,0
CapeFLYER_Fri_In,19:44:00,19:44:00,IslandQueen,8,0,0
CapeFLYER_Fri_In,19:47:00,19:47:00,FalmouthMall,9,0,0
CapeFLYER_Sat-Sun_In,9:25:00,9:25:00,BuzzardsBayTrain,1,0,0
CapeFLYER_Sat-Sun_In,9:33:00,9:33:00,CapeSideConvenience,2,0,0
CapeFLYER_Sat-Sun_In,9:38:00,9:38:00,CountyBeach,3,0,0
CapeFLYER_Sat-Sun_In,9:45:00,9:45:00,CataumetMotel,4,0,0
CapeFLYER_Sat-Sun_In,9:49:00,9:49:00,151&28A,5,0,0
CapeFLYER_Sat-Sun_In,,,SeaCrestHotel,6,2,3
CapeFLYER_Sat-Sun_In,10:04:00,10:04:00,FalmouthBusDepot,7,0,0
CapeFLYER_Sat-Sun_In,10:11:00,10:11:00,IslandQueen,8,0,0
CapeFLYER_Sat-Sun_In,10:14:00,10:14:00,FalmouthMall,9,0,0
Bike_Summer_Out,9:00:00,9:00:00,MarconiBeach,1,0,0
Bike_Summer_Out,9:05:00,9:05:00,LeCountSWellfleet,2,0,0
Bike_Summer_Out,9:10:00,9:10:00,Wellfleet,3,0,0
Bike_Summer_Out,9:25:00,9:25:00,JamsStore,4,0,0
Bike_Summer_Out,9:35:00,9:35:00,HighlandNTruro,5,0,0
Bike_Summer_Out,9:40:00,9:40:00,MeadowBeach,6,0,0
Bike_Summer_Out,9:55:00,9:55:00,BeechForest,7,0,0
Bike_Summer_Out,10:00:00,10:00:00,ProvinceLandsVC,8,0,0
Bike_Summer_Out,,,ProvinceLandRdPtown,9,2,3
Bike_Summer_Out,10:10:00,10:10:00,PilgrimsPark,10,0,0
Bike_Summer_Out,10:15:00,10:15:00,MacMillanPier,11,0,0
Bike_Summer_In,9:00:00,9:00:00,MacMillanPier,1,0,0
Bike_Summer_In,9:05:00,9:05:00,PilgrimsPark,2,0,0
Bike_Summer_In,,,ProvinceLandRdPtown,3,2,3
Bike_Summer_In,9:15:00,9:15:00,ProvinceLandsVC,4,0,0
Bike_Summer_In,9:20:00,9:20:00,BeechForest,5,0,0
Bike_Summer_In,9:35:00,9:35:00,MeadowBeach,6,0,0
Bike_Summer_In,9:40:00,9:40:00,HighlandNTruro,7,0,0
Bike_Summer_In,9:50:00,9:50:00,JamsStore,8,0,0
Bike_Summer_In,10:05:00,10:05:00,Wellfleet,9,0,0
Bike_Summer_In,10:15:00,10:15:00,MarconiBeach,10,0,0
H2O_FallWintSpr_Mon-Fri_Out1,6:30:00,6:30:00,HTC,1,0,0
H2O_FallWintSpr_Mon-Fri_Out1,6:36:00,6:36:00,CCHospitalBayviewSt,5,0,0
H2O_FallWintSpr_Mon-Fri_Out1,6:45:00,6:45:00,CrowellWYarmouth,6,0,0
H2O_FallWintSpr_Mon-Fri_Out1,6:52:00,6:52:00,S&SSYarmouth,7,0,0
H2O_FallWintSpr_Mon-Fri_Out1,6:56:00,6:56:00,ShawsSYarmouth,8,0,0
H2O_FallWintSpr_Mon-Fri_Out1,6:59:00,6:59:00,MainSYarmouth,9,0,0
H2O_FallWintSpr_Mon-Fri_Out1,7:09:00,7:09:00,PatriotSq,10,0,0
H2O_FallWintSpr_Mon-Fri_Out1,7:13:00,7:13:00,DennisMunicipal,11,0,0
H2O_FallWintSpr_Mon-Fri_Out1,7:19:00,7:19:00,StarMarketHarwich,12,0,0
H2O_FallWintSpr_Mon-Fri_Out1,7:21:00,7:21:00,28Harwich,13,0,0
H2O_FallWintSpr_Mon-Fri_Out1,7:27:00,7:27:00,MortonSChatham,14,0,0
